word,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
in,-0.14604981,0.015453654,-0.05600055,-0.021083206,-0.045893993,-0.29346454,0.23505321,0.4143457,-0.33168864,-0.11214381,-0.037369806,-0.43879673,-0.00086360687,-0.03908423,0.046336602,-0.16376774,0.25604182,-0.15934412,-0.039524615,-0.448333,0.20004016,0.12575498,0.39513206,-0.11474129,-0.14225043,-0.011705681,-0.21464583,0.09063112,-0.107832834,-0.11462785,0.34518006,-0.026561845,0.2219775,-0.13755691,-0.0014839784,0.32744327,0.19044392,-0.29108778,-0.3518894,-0.31281963,-0.010438036,-0.328323,-0.0038493427,0.11439067,0.23325102,-0.07354945,-0.0429193,-0.11281199,-0.00067482016,0.10941354,0.013796335,-0.1455041,0.062218606,0.08711873,-0.36532477,0.08571578,0.047639012,0.13883437,-0.2476625,0.12383744,-0.06473092,0.048134055,0.08728724,0.12737538,-0.17012152,0.26387417,0.006023113,0.1120694,-0.26243848,0.22414447,0.102246426,0.13649844,0.15689693,0.17032869,0.31159323,0.11756542,0.113400064,-0.025647307,-0.3326434,0.1138581,-0.030158428,-0.023764074,-0.17963429,0.07650298,-0.19901185,-0.03960653,0.07547748,0.17982538,0.12784666,0.0558236,0.3342233,0.013668452,-0.010232624,0.050565664,0.452076,0.1683344,0.23060317,-0.3974998,0.13672295,0.09001
alice,-0.12723137,0.023666464,-0.05727035,0.004350095,-0.033303555,-0.29902172,0.24496597,0.4205177,-0.33844307,-0.10143082,-0.03693192,-0.4176999,-0.012993031,-0.03694238,0.056137905,-0.17315081,0.2454415,-0.18144946,-0.053131435,-0.46860173,0.19700788,0.13322589,0.38889107,-0.13453667,-0.15933307,-0.032669,-0.22923778,0.102769904,-0.10235075,-0.10738093,0.33961394,-0.03809203,0.22279567,-0.1475449,-0.007618549,0.34005588,0.18145949,-0.2904577,-0.3618772,-0.32969797,-0.015763856,-0.33745885,0.014858416,0.12707788,0.25482053,-0.06655927,-0.0337153,-0.11021385,0.000511895,0.12509732,0.020035908,-0.14740339,0.058361135,0.085140504,-0.383253,0.08394815,0.05708559,0.15418059,-0.26780546,0.12516226,-0.05738075,0.050491188,0.07889594,0.12157492,-0.16175942,0.26710135,0.029915042,0.14671816,-0.27798656,0.2365165,0.08412848,0.13425647,0.16368844,0.1772978,0.32358718,0.10537208,0.10211609,0.00039298582,-0.33260396,0.09841915,-0.033792224,-0.025114052,-0.19914293,0.057867553,-0.17491396,-0.056347866,0.084246665,0.17629501,0.1350685,0.05611215,0.34633532,0.0030285132,-0.026004668,0.05502892,0.47074333,0.16070485,0.21439584,-0.39435533,0.123035684,0.090632804
was,-0.15965228,0.014243462,-0.060006633,-0.031857535,-0.028699864,-0.29785734,0.25910893,0.4324447,-0.31612962,-0.13758577,-0.04872009,-0.46277675,-0.026355624,-0.03561,0.03223939,-0.19271486,0.25601184,-0.14329779,-0.035321496,-0.45640844,0.2047303,0.12517186,0.38977775,-0.10436645,-0.14242631,-0.012422504,-0.24236742,0.11679206,-0.12333243,-0.105577074,0.3469715,-0.029273096,0.22806157,-0.16112322,-0.030035468,0.3133276,0.19865409,-0.29072225,-0.35119957,-0.30973253,-0.014952252,-0.32925743,0.004447243,0.10347354,0.23214409,-0.077096015,-0.032141812,-0.123969756,8.709332e-05,0.12375831,0.035434168,-0.15696368,0.08915778,0.07479974,-0.3682981,0.08299042,0.05442687,0.15499917,-0.2523038,0.13399664,-0.071614236,0.035410855,0.11783952,0.13829952,-0.16491784,0.26812568,0.032274265,0.12698744,-0.2858426,0.23750965,0.12393842,0.13464448,0.1881695,0.15919468,0.32409593,0.106695294,0.12942563,-0.014188285,-0.34862378,0.110289484,-0.053691726,-0.014385055,-0.18844907,0.07427659,-0.20609523,-0.04571897,0.10619944,0.1695881,0.11611736,0.053382803,0.35378322,0.0070084864,0.016381023,0.03223981,0.48250905,0.17734724,0.24079065,-0.38526666,0.13878365,0.1111754
that,-0.15652116,0.024247406,-0.07068983,-0.0072062444,-0.042210065,-0.29092446,0.23491976,0.40013778,-0.33990744,-0.09509486,-0.05135604,-0.42604563,-0.018449169,-0.043097842,0.06793691,-0.15513334,0.2626563,-0.16972655,-0.041220628,-0.45628715,0.20725179,0.14442155,0.40165332,-0.11645304,-0.1366515,-0.014227864,-0.22965539,0.08967961,-0.11242144,-0.10608582,0.360962,-0.022844397,0.23062125,-0.15362388,0.0037786153,0.33787307,0.1715039,-0.2856089,-0.35625237,-0.32371587,-0.008163805,-0.34717673,0.012891608,0.12178372,0.25292856,-0.07439932,-0.050945777,-0.11229045,0.0037129666,0.1104753,0.01728311,-0.14297633,0.04974742,0.085100316,-0.3847712,0.090976454,0.059544068,0.14348127,-0.26801392,0.13581176,-0.051962726,0.05890134,0.083557084,0.13725518,-0.1436405,0.2613072,0.035358347,0.13864738,-0.26430282,0.23453008,0.083673924,0.1149724,0.15500557,0.17738062,0.3313194,0.10945779,0.11037321,-0.007476934,-0.3210738,0.09893291,-0.035981596,-0.043815363,-0.1809417,0.06817142,-0.18374151,-0.055797733,0.10062419,0.19622318,0.12862793,0.03930662,0.34832194,0.01319772,-0.01705399,0.044738773,0.45375568,0.16386212,0.2332115,-0.4015449,0.12902413,0.10078378
as,-0.13461193,0.03693883,-0.059883833,-0.028311577,-0.025489304,-0.30769116,0.27172852,0.42131346,-0.31551087,-0.12558098,-0.02587459,-0.4586538,-0.026354829,-0.05980777,0.037983507,-0.1714144,0.27554524,-0.17312628,-0.049089924,-0.46995994,0.21240392,0.14549455,0.38066533,-0.1250557,-0.16608147,-0.01889575,-0.2299519,0.09409974,-0.108089514,-0.11427917,0.34186217,-0.03803107,0.23165384,-0.1725639,-0.018626943,0.3257151,0.21975851,-0.27457288,-0.3632979,-0.3117896,0.004606043,-0.34432733,0.018978562,0.120705366,0.25982282,-0.056083802,-0.05537806,-0.10910775,0.007943573,0.120406635,0.0287567,-0.13542037,0.07871909,0.06768323,-0.3934973,0.08075463,0.07208268,0.16209526,-0.27070427,0.14782123,-0.07787488,0.03254472,0.09487248,0.13931875,-0.14595072,0.27120903,0.022047695,0.13107222,-0.27802032,0.22156045,0.09652419,0.116770774,0.18983681,0.17311208,0.3254853,0.09968624,0.13747518,-0.010033075,-0.33124056,0.11218456,-0.05542359,-0.02624153,-0.19358283,0.04483554,-0.1884028,-0.05425852,0.10719964,0.19297849,0.124671794,0.040115044,0.35589483,0.019488407,0.008768138,0.051343426,0.4759418,0.1587157,0.23213895,-0.37968293,0.12049957,0.10994924
her,-0.17267546,0.028455252,-0.05758671,-0.008671358,-0.04415358,-0.29095304,0.24134812,0.4092802,-0.34030673,-0.09922259,-0.043547753,-0.45064178,-0.02754142,-0.027122255,0.037512258,-0.1883161,0.24506235,-0.1511523,-0.041260682,-0.4412405,0.20250307,0.13337505,0.37833145,-0.10870416,-0.14529324,-0.018486746,-0.22579053,0.10948019,-0.11939906,-0.12603194,0.34985524,-0.03901709,0.2146022,-0.14414766,-0.023485715,0.330489,0.20812659,-0.29734716,-0.3614673,-0.3072364,-0.0036520595,-0.34053335,-0.004861834,0.11311195,0.24287227,-0.059986625,-0.05015447,-0.12336951,0.006682104,0.09717005,0.024646718,-0.14946505,0.09354561,0.090347536,-0.37741202,0.0935657,0.06419427,0.1422834,-0.2555622,0.12878795,-0.055068072,0.049424358,0.08307478,0.1213866,-0.14259024,0.25145417,0.016630579,0.14003672,-0.26929712,0.23669058,0.087993726,0.124253765,0.17222852,0.15517426,0.31930208,0.12040065,0.11451666,-0.0064513553,-0.32633424,0.09886924,-0.04706068,-0.031964265,-0.19140416,0.06819584,-0.20042767,-0.034458496,0.07252317,0.16865365,0.13116167,0.056324653,0.33211264,0.017627072,-0.01043117,0.030212812,0.46139908,0.17447415,0.22871344,-0.3842031,0.139816,0.111183845
with,-0.14924337,-0.0002245776,-0.05289104,-0.011444252,-0.027717097,-0.2784467,0.22636722,0.4083528,-0.32307437,-0.09543569,-0.05189829,-0.43329483,-0.0220592,-0.016524706,0.038689785,-0.15436529,0.23706308,-0.16110733,-0.0414706,-0.44678748,0.21187802,0.13909633,0.38519573,-0.10936507,-0.13432671,-0.0072068907,-0.20386955,0.08319623,-0.120082706,-0.117949165,0.35509774,-0.03189621,0.20719586,-0.15166399,-0.0029725633,0.32404792,0.18530741,-0.29389027,-0.35557455,-0.3234534,-0.011053391,-0.33761802,-0.0065714377,0.11194373,0.24915224,-0.06669511,-0.052489582,-0.11775536,0.011818532,0.1095006,0.014437876,-0.15201628,0.06979037,0.08656285,-0.36900112,0.08989883,0.046154525,0.13022608,-0.26269463,0.11459928,-0.049872376,0.058402386,0.077974044,0.1304018,-0.15321617,0.26066867,0.008820345,0.1279942,-0.25856972,0.23685706,0.095237024,0.12924019,0.15891522,0.15314667,0.30903015,0.09176782,0.118981175,-0.018768348,-0.31051424,0.098494165,-0.033774443,-0.047207195,-0.20112513,0.059308946,-0.19285889,-0.043211162,0.06760013,0.17161813,0.11174483,0.042967636,0.33117768,0.012810749,-0.0038130335,0.05312526,0.4448738,0.178706,0.20419815,-0.3932946,0.121501446,0.103837065
at,-0.15276463,0.02041061,-0.056477044,-0.020738723,-0.025628723,-0.2887027,0.24311613,0.40648764,-0.32414722,-0.107521854,-0.050989795,-0.43343842,-0.0026445827,-0.03427761,0.054918606,-0.17666969,0.24301822,-0.15630718,-0.02964832,-0.44520846,0.20549406,0.122139186,0.36833668,-0.11683462,-0.13871297,-0.019981112,-0.21772146,0.08428149,-0.11610959,-0.11680313,0.3394731,-0.024175875,0.19655053,-0.14975788,-0.0052240216,0.32644638,0.16998285,-0.2779839,-0.33417466,-0.31652483,0.0016385455,-0.34095097,0.011966981,0.10934836,0.24175893,-0.07812435,-0.045902997,-0.115366384,0.00419052,0.11212341,0.02698255,-0.12839681,0.082698345,0.0812415,-0.35056856,0.08599683,0.058302503,0.13722709,-0.24890782,0.1155933,-0.06033548,0.04066229,0.07598913,0.124571845,-0.1472672,0.25738376,0.023575373,0.12934424,-0.2534077,0.21824403,0.09194535,0.11402822,0.16759123,0.16387604,0.31738618,0.11462841,0.11739218,-0.0008440408,-0.31402758,0.112256184,-0.045922615,-0.020100199,-0.17399214,0.062888674,-0.17509803,-0.037417144,0.08441503,0.17334694,0.12201141,0.051014055,0.33694446,0.015052374,0.0028875081,0.043670777,0.4614255,0.17787096,0.20759685,-0.38766557,0.13428865,0.08577411
s,-0.1422763,0.0024856192,-0.06964431,-0.009760125,-0.026503423,-0.29806185,0.24513876,0.42638612,-0.33967823,-0.11033413,-0.0478423,-0.44633403,-0.007697284,-0.0149780335,0.058603566,-0.16486262,0.25197217,-0.15976046,-0.027054096,-0.4469286,0.21446826,0.12461207,0.39019978,-0.12653753,-0.13685738,-0.023618344,-0.22560687,0.105780065,-0.10379224,-0.120081775,0.36827978,-0.03077762,0.20165795,-0.14816058,-0.0068371184,0.32736096,0.1871503,-0.28861222,-0.34858683,-0.33665404,-0.016782384,-0.3468995,0.011943376,0.120957285,0.24239625,-0.06613722,-0.04753564,-0.113649525,0.010543412,0.10908085,0.012657314,-0.15304822,0.063022,0.08327389,-0.3735609,0.10203519,0.05296521,0.15070255,-0.2483047,0.12531093,-0.062998086,0.060503114,0.09386666,0.13962458,-0.16924724,0.27585378,0.0296002,0.14142157,-0.26965123,0.23930627,0.10588079,0.117392495,0.17641751,0.16994195,0.32774937,0.099500954,0.10719217,-0.008536268,-0.34646827,0.09529043,-0.04880361,-0.037776906,-0.19162856,0.0765522,-0.17338459,-0.050821252,0.08146917,0.18769298,0.12083421,0.035485175,0.34528717,-0.0009103863,-0.0075841956,0.05849816,0.4716736,0.18101336,0.23046911,-0.40880895,0.1376103,0.09637668
t,-0.12576449,0.016292613,-0.053133745,0.004631136,-0.03674236,-0.26868463,0.25028244,0.4011921,-0.33054075,-0.08184983,-0.049090166,-0.41407117,0.013290551,-0.03879939,0.07349875,-0.14615817,0.24956228,-0.20690171,-0.05307432,-0.4655572,0.19776465,0.1672708,0.38279712,-0.14416371,-0.16877422,-0.023135284,-0.21980911,0.08300655,-0.104178526,-0.09114221,0.34584865,-0.03364031,0.22800772,-0.14174338,-0.008287908,0.37761018,0.14814126,-0.30377412,-0.37131268,-0.33212197,-0.003134733,-0.32219556,0.012711378,0.13718261,0.2636078,-0.06927923,-0.052299473,-0.11962102,1.4218657e-05,0.11860712,-0.0012527356,-0.14601526,0.019440698,0.06881145,-0.378073,0.105722554,0.06285292,0.15743214,-0.25242496,0.13630423,-0.054606926,0.035597235,0.059989944,0.11669328,-0.15103772,0.26938134,0.012868537,0.13063829,-0.27176473,0.23119171,0.067211986,0.11514208,0.16193146,0.173277,0.31805626,0.0909935,0.117150545,-0.023759441,-0.322519,0.09246281,-0.044496406,-0.043711755,-0.20149167,0.06480196,-0.15802874,-0.07305102,0.09032521,0.20113215,0.12403311,0.0313085,0.3399876,-0.006546582,-0.042854097,0.0657376,0.43930814,0.15980703,0.20359284,-0.38263574,0.14388128,0.09212993
on,-0.15517415,0.018833978,-0.0641862,-0.0020371194,-0.032708067,-0.28684837,0.24330872,0.4096928,-0.31843704,-0.106338486,-0.038981274,-0.43883312,-0.009134273,-0.03000887,0.04986208,-0.18139921,0.2492121,-0.15462103,-0.050257348,-0.44766417,0.20753244,0.13595243,0.3772954,-0.10546221,-0.14417623,-0.023252048,-0.21397333,0.092746936,-0.12751204,-0.12473148,0.35569033,-0.041820038,0.21583153,-0.15225406,-0.01279107,0.32321206,0.19569616,-0.27666634,-0.3493366,-0.31574517,-0.0074582156,-0.3405681,-0.0050025126,0.11652718,0.243787,-0.0806467,-0.052479897,-0.115807615,0.008894996,0.11332614,0.03261749,-0.1531151,0.07063479,0.07919816,-0.38020113,0.090064526,0.062223952,0.13743177,-0.27558193,0.11391838,-0.059676986,0.063722275,0.08942167,0.116570555,-0.16763908,0.27084512,0.017363237,0.12273573,-0.26471,0.22647344,0.10511292,0.1254929,0.1551416,0.15419967,0.32392406,0.11708673,0.11547453,-0.004682515,-0.33615327,0.10744153,-0.048563123,-0.028861463,-0.19409606,0.060161836,-0.19508979,-0.0315916,0.082165755,0.17788161,0.116594814,0.056775365,0.32518372,0.013725925,-0.008119134,0.051279664,0.47194594,0.16679,0.22547208,-0.39619306,0.11766072,0.09798188
all,-0.15145582,0.019463582,-0.04647713,0.0035581272,-0.04651934,-0.27772823,0.2299859,0.40241995,-0.33212984,-0.08388955,-0.042307526,-0.42409462,-0.002478493,-0.032868475,0.045993064,-0.17169243,0.25391826,-0.17809677,-0.044850864,-0.44259578,0.19931006,0.12776801,0.38502327,-0.11823785,-0.14005877,-0.013825304,-0.22144538,0.09589204,-0.10839136,-0.113635495,0.3579544,-0.036068253,0.22072119,-0.15856919,-0.0035628031,0.32092884,0.17625995,-0.30425972,-0.353492,-0.32856765,-0.012195578,-0.3350347,0.009222521,0.112068444,0.24194486,-0.08068535,-0.04422543,-0.117662944,-0.012017996,0.10841111,0.027386945,-0.13643153,0.051292438,0.087280236,-0.38448948,0.07647803,0.04962463,0.13769783,-0.2731999,0.10912594,-0.054353733,0.05704087,0.06825529,0.13315512,-0.15170458,0.26066768,0.035399012,0.1363388,-0.2750163,0.2371331,0.09076638,0.13041103,0.1601595,0.15716553,0.320591,0.09763773,0.10903832,-0.007332537,-0.31872493,0.11422211,-0.0464071,-0.043488972,-0.17964412,0.06726369,-0.19127676,-0.04880122,0.08455863,0.18106973,0.11428989,0.05307276,0.34279275,-0.0011773284,-0.011892808,0.04468344,0.45259562,0.17052047,0.21082467,-0.3812347,0.12383954,0.095271245
this,-0.15982877,0.024962014,-0.05562662,2.1036196e-05,-0.040956542,-0.30595857,0.24652825,0.4205112,-0.3420767,-0.11377618,-0.04735989,-0.45621595,-0.005503474,-0.03194723,0.06283683,-0.16938952,0.25051203,-0.17349629,-0.038218476,-0.45898324,0.21214353,0.14391595,0.39476758,-0.10891199,-0.13903935,-0.011218192,-0.2358956,0.10696099,-0.11622642,-0.12139131,0.3580112,-0.024970176,0.21700208,-0.15797518,-0.0027640704,0.34643903,0.20253961,-0.30545697,-0.3717323,-0.31954113,-0.0074937604,-0.3480072,-0.007686116,0.10798477,0.24927884,-0.07468458,-0.044210494,-0.11303602,-0.0042954236,0.11149524,0.034722652,-0.15507594,0.057439905,0.087746374,-0.38958788,0.1024332,0.055220712,0.14038292,-0.2694456,0.12564321,-0.0716609,0.054351978,0.085555434,0.13849503,-0.15093142,0.27243108,0.014479677,0.13548456,-0.27927732,0.24593903,0.08813477,0.12734912,0.16855052,0.16417827,0.31326196,0.116270125,0.10668556,-0.013608969,-0.33204514,0.114563905,-0.047443237,-0.034652214,-0.18469095,0.06061341,-0.19768383,-0.04393196,0.09310464,0.19192861,0.13751228,0.048265245,0.34534863,0.0029148606,-0.017916836,0.04912092,0.47867566,0.1652582,0.227229,-0.40730757,0.13199301,0.11142668
for,-0.15550181,0.006171616,-0.04938289,-0.01903444,-0.046273373,-0.2882268,0.22987671,0.40100107,-0.31986296,-0.10127148,-0.05407563,-0.4336998,-0.016152076,-0.031974185,0.059546694,-0.16219908,0.25779584,-0.1756151,-0.031148124,-0.44501233,0.21323203,0.13849525,0.39070162,-0.12384116,-0.15157443,-0.0070582656,-0.22162332,0.101484634,-0.10774417,-0.11521454,0.36196592,-0.028312864,0.19814652,-0.15837127,-0.012440264,0.31592852,0.19038281,-0.2843205,-0.35783112,-0.3072407,0.002141514,-0.32518896,0.013922685,0.09813829,0.24137157,-0.07870703,-0.045752533,-0.109237865,0.0043329825,0.114778645,0.028075075,-0.13956594,0.076016866,0.09332698,-0.38464546,0.09766735,0.061902195,0.15661882,-0.25749293,0.11752531,-0.06100874,0.051171314,0.07780356,0.13882403,-0.15273231,0.26149797,0.023430211,0.11836358,-0.25727117,0.24195145,0.091578655,0.12540291,0.1559054,0.15477853,0.3195167,0.101591714,0.117416084,-0.012435407,-0.32896838,0.10699439,-0.04547524,-0.034968127,-0.18660536,0.071361504,-0.1886111,-0.0463956,0.07105454,0.19555813,0.110162705,0.0542094,0.33736968,-0.00209888,-0.018375548,0.036854662,0.45137715,0.17813616,0.22818296,-0.39064866,0.12615682,0.104576804
had,-0.15820578,0.01818468,-0.051810507,-0.023585593,-0.051455013,-0.30365044,0.26164258,0.41251066,-0.33406344,-0.11910477,-0.038739495,-0.43859196,-0.013875586,-0.037385568,0.041143484,-0.16991371,0.25474146,-0.15891074,-0.058940146,-0.45812854,0.19609278,0.13367963,0.37624976,-0.10467492,-0.15092899,-0.028039133,-0.22085543,0.08559999,-0.11687582,-0.12494948,0.3682835,-0.019013343,0.22120668,-0.14976026,-0.011368013,0.32074305,0.20877293,-0.30122817,-0.34710073,-0.31715542,-0.018816331,-0.34540737,0.019340537,0.10184782,0.2548084,-0.07185847,-0.03619146,-0.11404339,0.01426041,0.11122617,0.029416062,-0.13002056,0.07657634,0.079525374,-0.3759194,0.10137319,0.066029385,0.16221172,-0.2577135,0.13671166,-0.049413376,0.052118205,0.08296825,0.13630606,-0.15485252,0.2607972,0.004871469,0.11466874,-0.27544767,0.24352677,0.093395665,0.117972575,0.17525463,0.16553643,0.32082283,0.10919197,0.122356586,-0.0076925554,-0.3280979,0.10930141,-0.02779631,-0.034016557,-0.19962724,0.07578558,-0.18468326,-0.048589073,0.07910304,0.19093211,0.13225354,0.05314766,0.34044728,-0.0041685365,-0.0032401339,0.041345112,0.47244677,0.15763913,0.23959386,-0.40494457,0.13912873,0.08730178
not,-0.13161594,0.016712923,-0.05517643,-0.008449222,-0.038576413,-0.29092646,0.23732287,0.41646242,-0.32691562,-0.08722303,-0.054126944,-0.41947043,-0.00518793,-0.038231727,0.043647632,-0.15522742,0.26234388,-0.1765565,-0.053219873,-0.46713486,0.20002756,0.14641507,0.38404465,-0.14351377,-0.15536696,-0.018654808,-0.23156604,0.09208191,-0.10775471,-0.09802513,0.35235158,-0.025561612,0.21490403,-0.15688103,-0.0039328593,0.36042437,0.17983048,-0.29800823,-0.36062968,-0.33344257,-0.0061229323,-0.34205052,0.020344703,0.11846558,0.25133637,-0.08220424,-0.04738608,-0.11946641,-0.000892818,0.113077044,0.0102273,-0.14390717,0.04360789,0.082212344,-0.3857634,0.08602529,0.043993026,0.14965722,-0.28002605,0.12532793,-0.050820258,0.04343346,0.08051283,0.13522951,-0.14537463,0.265003,0.037934892,0.12261993,-0.2762486,0.2285876,0.07909335,0.11094006,0.15279017,0.17064732,0.33153,0.089927964,0.104186244,-0.007346386,-0.33513618,0.10973657,-0.030401435,-0.02664768,-0.19469677,0.06645457,-0.1935815,-0.063756436,0.099277675,0.2115481,0.120454565,0.048965048,0.33732057,-3.8448947e-05,-0.009365058,0.048472576,0.4635815,0.15966918,0.21372962,-0.3875226,0.12270472,0.097555205
but,-0.157741,0.006498414,-0.067423865,-0.0010082464,-0.0240632,-0.28281873,0.2488885,0.407675,-0.33585787,-0.08726857,-0.052675724,-0.4186968,-0.0029449805,-0.03501822,0.041579977,-0.16617633,0.25413877,-0.18151821,-0.03821291,-0.461359,0.21125883,0.13631272,0.39917305,-0.13026798,-0.15682903,-0.030357605,-0.22352885,0.10354076,-0.11238697,-0.10058309,0.35364366,-0.02468743,0.21936785,-0.14143762,-0.008333913,0.34671327,0.16545595,-0.28628507,-0.35388827,-0.31722763,0.0014553118,-0.3405913,0.0044238633,0.112079434,0.24623248,-0.07297219,-0.036004256,-0.117205955,0.010997156,0.11437908,0.024220219,-0.13802484,0.05973465,0.081878476,-0.37813392,0.093766354,0.055102307,0.14557256,-0.27191842,0.113688804,-0.057434283,0.043237228,0.07712053,0.12245164,-0.16239768,0.26002377,0.033915002,0.13229077,-0.27238038,0.24003246,0.09094855,0.11229112,0.15996562,0.17152922,0.31481028,0.084200285,0.11917408,-0.012851336,-0.33174935,0.11160765,-0.04124107,-0.024984857,-0.19746487,0.07242955,-0.18381345,-0.06446296,0.08149991,0.19823776,0.12374877,0.04780297,0.3498969,-0.005834774,-0.016078398,0.040768724,0.45036837,0.16283044,0.22350472,-0.39250603,0.13524233,0.09405457
be,-0.14694832,0.021925762,-0.06689998,-0.013004396,-0.02807192,-0.29432225,0.25511453,0.40479395,-0.3289985,-0.09968692,-0.03762513,-0.4505773,-0.015334625,-0.028945558,0.044725873,-0.17948802,0.2546302,-0.1889256,-0.04637579,-0.44017372,0.19228813,0.14368996,0.40887544,-0.11889899,-0.15825155,-0.034965616,-0.22875151,0.09976586,-0.116353124,-0.11568569,0.36760366,-0.045831352,0.21391134,-0.15810233,-0.0122480225,0.32321593,0.1806406,-0.27851975,-0.34667605,-0.3280289,-0.024466472,-0.33878285,-0.002304152,0.111718975,0.24077752,-0.06412686,-0.053747945,-0.10385724,-0.0008697792,0.124010846,0.023944058,-0.15537892,0.06440363,0.07500181,-0.37960726,0.08822336,0.07391213,0.15612705,-0.26678783,0.13148883,-0.06607481,0.03937315,0.092909954,0.13092335,-0.16079643,0.2587646,0.011369984,0.13881397,-0.2722386,0.23231506,0.10447972,0.12732764,0.17578872,0.17242593,0.31771427,0.08646023,0.095920175,-0.02491259,-0.3324361,0.09718913,-0.04415157,-0.04431888,-0.1822641,0.066932015,-0.16495566,-0.06580212,0.08534091,0.18920217,0.14345902,0.05354153,0.3483715,0.0058392496,-0.014190401,0.033386137,0.4650906,0.1746503,0.23653004,-0.3942781,0.12562834,0.08614155
or,-0.14358541,0.013052502,-0.06684341,-0.0069925413,-0.042810407,-0.2748776,0.23917101,0.39460486,-0.320783,-0.087897204,-0.047033034,-0.42763722,2.3388724e-05,-0.020020453,0.044628154,-0.15662126,0.2555377,-0.17754179,-0.03765009,-0.44080982,0.21380195,0.13787308,0.39271057,-0.10476739,-0.13509715,-0.02708222,-0.21385509,0.09298885,-0.11328472,-0.11066531,0.36208874,-0.023980692,0.21794412,-0.1550467,-0.011097067,0.32951292,0.1831612,-0.29056704,-0.35474205,-0.32191002,-0.023153087,-0.3207609,0.01038816,0.10169733,0.24596938,-0.06146262,-0.04745017,-0.113922015,0.0022772723,0.1183507,0.008050308,-0.13895248,0.051812924,0.07904615,-0.37276003,0.08407854,0.051266953,0.14873472,-0.2661534,0.12719889,-0.053370364,0.046087265,0.072783805,0.12931658,-0.16043556,0.24539846,0.0076616537,0.119038396,-0.25419024,0.23769546,0.09408293,0.1122998,0.1630704,0.16371185,0.30819884,0.09468814,0.10400131,-0.018118242,-0.33009958,0.10958972,-0.03704525,-0.047200475,-0.19819576,0.07488737,-0.1908682,-0.053987116,0.08369781,0.18868276,0.11845694,0.038813762,0.32532036,0.00816082,-0.023322951,0.03946697,0.44720176,0.162282,0.20930244,-0.40468574,0.13666065,0.10290156
they,-0.15794326,0.0030407659,-0.058380447,-0.011635888,-0.022296349,-0.28029934,0.23099878,0.40065148,-0.34380218,-0.09031924,-0.0473959,-0.4375286,-0.006690151,-0.022540698,0.05898622,-0.17091805,0.25323972,-0.18796304,-0.053339873,-0.45666102,0.20247807,0.14240898,0.38599083,-0.116663836,-0.13215092,-0.015339764,-0.21607624,0.104206845,-0.1134585,-0.12011499,0.3482243,-0.023417123,0.20296144,-0.15223654,0.003859151,0.32999477,0.18344933,-0.30518267,-0.35039365,-0.31913453,-0.02136011,-0.34121886,0.014134506,0.114901304,0.2494255,-0.06603324,-0.057301614,-0.09872049,-0.0023644373,0.1064638,0.023960473,-0.1438385,0.054270364,0.08847409,-0.38121355,0.08004377,0.06384424,0.15355681,-0.2546312,0.120484985,-0.0524433,0.046585113,0.07932515,0.13835934,-0.15574072,0.25709113,0.017947864,0.13002951,-0.2801458,0.24196425,0.08915124,0.1295763,0.15559967,0.15819891,0.30932721,0.0945149,0.11024816,-0.015875587,-0.32464173,0.10855839,-0.04613509,-0.04451234,-0.20138584,0.069489785,-0.18647987,-0.040060017,0.0751572,0.19320926,0.12755139,0.045467593,0.33491153,0.014758908,-0.013679404,0.059120197,0.4629443,0.18228248,0.22213583,-0.4103081,0.12470332,0.09468837
